sale_id,product_id,product_name,category,employee_id,employee_name,quantity,unit_price,discount,total,sale_date,region
SALE04038,PRD0006,Electronics Classic 6,Electronics,633,John Rodriguez,6,914.95,0.02,5379.91,2023-10-03,South
SALE04039,PRD0054,Home Pro 54,Home,201,Jessica Rodriguez,7,846.89,0.0,5928.23,2023-03-04,South
SALE04040,PRD0179,Food Lite 179,Food,483,John Smith,1,682.16,0.21,538.91,2023-02-26,East
SALE04041,PRD0174,Home Ultra 174,Home,892,John Garcia,3,557.04,0.05,1587.56,2023-05-08,South
SALE04042,PRD0077,Books Ultra 77,Books,23,Sarah Johnson,8,929.25,0.06,6987.96,2023-01-17,West
SALE04043,PRD0143,Books Classic 143,Books,749,Emily Williams,6,73.5,0.25,330.75,2023-11-22,West
SALE04044,PRD0140,Food Ultra 140,Food,285,Amanda Garcia,5,596.46,0.28,2147.26,2023-10-28,South
SALE04045,PRD0064,Food Lite 64,Food,572,Jessica Garcia,9,756.46,0.18,5582.67,2023-08-01,East
SALE04046,PRD0101,Books Max 101,Books,5,Matthew Miller,2,905.84,0.18,1485.58,2023-07-09,South
SALE04047,PRD0106,Electronics Lite 106,Electronics,168,Amanda Rodriguez,6,95.07,0.06,536.19,2023-11-18,North
SALE04048,PRD0178,Toys Classic 178,Toys,998,Matthew Rodriguez,3,560.91,0.1,1514.46,2023-09-30,North
SALE04049,PRD0064,Food Lite 64,Food,919,Jane Johnson,1,756.46,0.21,597.6,2023-03-24,North
SALE04050,PRD0189,Clothing Max 189,Clothing,923,Emily Martinez,6,238.27,0.19,1157.99,2023-09-30,South
SALE04051,PRD0104,Food Plus 104,Food,529,Sarah Smith,2,724.61,0.29,1028.95,2023-09-12,South
SALE04052,PRD0104,Food Plus 104,Food,544,Michael Brown,10,724.61,0.04,6956.26,2023-11-20,North
SALE04053,PRD0169,Toys Ultra 169,Toys,4,Emily Rodriguez,7,348.5,0.14,2097.97,2023-08-14,North
SALE04054,PRD0009,Food Lite 9,Food,517,Amanda Martinez,10,177.47,0.25,1331.03,2023-11-20,North
SALE04055,PRD0189,Clothing Max 189,Clothing,8,David Smith,4,238.27,0.01,943.55,2023-05-11,South
SALE04056,PRD0186,Home Plus 186,Home,934,Sarah Johnson,8,554.0,0.23,3412.64,2023-05-30,South
SALE04057,PRD0068,Toys Max 68,Toys,127,Jane Johnson,9,767.28,0.13,6007.8,2023-06-23,West
SALE04058,PRD0019,Clothing Ultra 19,Clothing,723,Matthew Smith,1,341.89,0.21,270.09,2023-04-23,South
SALE04059,PRD0101,Books Max 101,Books,724,Sarah Smith,7,905.84,0.19,5136.11,2023-10-28,North
SALE04060,PRD0111,Electronics Plus 111,Electronics,69,Matthew Martinez,5,964.44,0.18,3954.2,2023-05-29,South
SALE04061,PRD0078,Food Ultra 78,Food,140,Sarah Davis,2,413.44,0.05,785.54,2023-09-16,East
SALE04062,PRD0179,Food Lite 179,Food,926,Jessica Jones,10,682.16,0.13,5934.79,2023-11-22,West
SALE04063,PRD0134,Electronics Max 134,Electronics,213,Jane Smith,4,516.56,0.21,1632.33,2023-03-27,North
SALE04064,PRD0111,Electronics Plus 111,Electronics,302,Matthew Smith,3,964.44,0.2,2314.66,2023-10-25,West
SALE04065,PRD0195,Home Ultra 195,Home,954,Chris Miller,3,589.09,0.04,1696.58,2023-12-31,West
SALE04066,PRD0128,Food Plus 128,Food,99,Amanda Johnson,3,999.18,0.21,2368.06,2023-05-29,North
SALE04067,PRD0010,Food Classic 10,Food,431,Amanda Jones,7,907.9,0.19,5147.79,2023-05-27,East
SALE04068,PRD0124,Home Pro 124,Home,484,Chris Miller,6,822.81,0.1,4443.17,2023-07-11,North
SALE04069,PRD0042,Books Lite 42,Books,149,Matthew Martinez,1,336.41,0.04,322.95,2023-07-11,East
SALE04070,PRD0096,Home Ultra 96,Home,837,Chris Miller,6,367.92,0.29,1567.34,2023-08-25,South
SALE04071,PRD0057,Food Lite 57,Food,263,Michael Davis,5,69.37,0.16,291.35,2023-03-31,South
SALE04072,PRD0052,Books Lite 52,Books,940,David Johnson,8,840.24,0.17,5579.19,2023-07-21,East
SALE04073,PRD0132,Electronics Ultra 132,Electronics,263,Michael Davis,4,531.37,0.29,1509.09,2023-04-14,North
SALE04074,PRD0134,Electronics Max 134,Electronics,424,Emily Johnson,9,516.56,0.28,3347.31,2023-03-21,West
SALE04075,PRD0128,Food Plus 128,Food,777,Matthew Martinez,9,999.18,0.13,7823.58,2023-10-16,East
SALE04076,PRD0199,Toys Max 199,Toys,636,Michael Smith,3,152.82,0.14,394.28,2024-01-01,West
SALE04077,PRD0154,Electronics Lite 154,Electronics,384,Chris Jones,3,608.95,0.13,1589.36,2023-09-08,West
SALE04078,PRD0129,Food Max 129,Food,618,Sarah Smith,7,698.9,0.04,4696.61,2023-02-27,East
SALE04079,PRD0139,Electronics Lite 139,Electronics,564,Michael Johnson,5,890.61,0.17,3696.03,2023-02-17,North
SALE04080,PRD0165,Food Classic 165,Food,240,Jessica Garcia,4,218.11,0.07,811.37,2023-04-30,South
SALE04081,PRD0124,Home Pro 124,Home,149,Matthew Martinez,5,822.81,0.26,3044.4,2023-08-20,South
SALE04082,PRD0048,Clothing Classic 48,Clothing,595,Jessica Jones,3,371.11,0.21,879.53,2023-11-19,East
SALE04083,PRD0186,Home Plus 186,Home,183,Chris Williams,10,554.0,0.04,5318.4,2023-04-03,South
SALE04084,PRD0066,Home Plus 66,Home,230,Matthew Johnson,5,246.75,0.29,875.96,2023-07-12,South
SALE04085,PRD0038,Clothing Classic 38,Clothing,901,Chris Miller,4,857.99,0.07,3191.72,2023-03-28,South
SALE04086,PRD0188,Toys Ultra 188,Toys,762,Matthew Johnson,7,332.44,0.27,1698.77,2023-08-04,West
SALE04087,PRD0181,Home Ultra 181,Home,503,Jessica Jones,9,503.53,0.06,4259.86,2023-07-03,West
SALE04088,PRD0052,Books Lite 52,Books,156,Jessica Garcia,6,840.24,0.23,3881.91,2023-11-02,North
SALE04089,PRD0143,Books Classic 143,Books,953,Emily Garcia,8,73.5,0.16,493.92,2023-03-28,East
SALE04090,PRD0074,Food Ultra 74,Food,646,Michael Martinez,5,895.19,0.2,3580.76,2023-12-21,North
SALE04091,PRD0092,Food Ultra 92,Food,715,Chris Rodriguez,6,531.86,0.22,2489.1,2023-07-13,South
SALE04092,PRD0087,Books Pro 87,Books,153,Matthew Davis,1,445.38,0.19,360.76,2023-06-18,East
SALE04093,PRD0040,Books Lite 40,Books,728,John Garcia,6,957.32,0.11,5112.09,2023-11-18,East
SALE04094,PRD0045,Toys Lite 45,Toys,348,Michael Martinez,9,788.89,0.05,6745.01,2023-05-28,East
SALE04095,PRD0061,Toys Max 61,Toys,3,Jane Jones,6,739.54,0.2,3549.79,2023-07-11,North
SALE04096,PRD0013,Toys Classic 13,Toys,239,Matthew Johnson,5,851.55,0.17,3533.93,2023-02-17,East
SALE04097,PRD0110,Books Ultra 110,Books,232,Matthew Jones,6,226.13,0.1,1221.1,2023-03-14,South
SALE04098,PRD0043,Home Ultra 43,Home,349,Michael Smith,3,773.4,0.3,1624.14,2023-02-07,North
SALE04099,PRD0116,Toys Plus 116,Toys,533,Amanda Williams,2,602.78,0.16,1012.67,2023-06-22,North
SALE04100,PRD0154,Electronics Lite 154,Electronics,353,David Brown,10,608.95,0.18,4993.39,2023-11-07,South
SALE04101,PRD0089,Books Classic 89,Books,459,Jessica Miller,3,600.78,0.23,1387.8,2023-06-07,West
SALE04102,PRD0032,Clothing Plus 32,Clothing,591,Amanda Jones,8,374.4,0.28,2156.54,2023-10-05,North
SALE04103,PRD0163,Electronics Lite 163,Electronics,179,David Martinez,4,208.21,0.2,666.27,2023-11-04,East
SALE04104,PRD0146,Clothing Plus 146,Clothing,101,Jane Miller,3,621.13,0.27,1360.27,2023-08-20,East
SALE04105,PRD0138,Food Max 138,Food,60,Michael Rodriguez,6,228.49,0.24,1041.91,2023-07-02,East
SALE04106,PRD0028,Clothing Pro 28,Clothing,513,John Johnson,10,628.15,0.23,4836.76,2023-06-29,West
SALE04107,PRD0036,Books Pro 36,Books,462,Amanda Jones,1,639.64,0.28,460.54,2023-08-26,West
SALE04108,PRD0118,Electronics Lite 118,Electronics,555,Jessica Williams,1,990.65,0.26,733.08,2023-01-09,North
SALE04109,PRD0144,Clothing Plus 144,Clothing,867,Emily Rodriguez,7,253.14,0.15,1506.18,2023-12-13,South
SALE04110,PRD0074,Food Ultra 74,Food,572,Jessica Garcia,2,895.19,0.16,1503.92,2023-01-06,East
SALE04111,PRD0042,Books Lite 42,Books,81,Michael Rodriguez,7,336.41,0.24,1789.7,2023-09-22,West
SALE04112,PRD0181,Home Ultra 181,Home,774,John Johnson,9,503.53,0.13,3942.64,2023-04-01,East
SALE04113,PRD0076,Books Ultra 76,Books,501,John Rodriguez,9,934.21,0.14,7230.79,2023-11-12,West
SALE04114,PRD0084,Toys Plus 84,Toys,457,Michael Jones,3,307.35,0.03,894.39,2023-01-02,South
SALE04115,PRD0002,Food Ultra 2,Food,721,Chris Davis,7,343.28,0.18,1970.43,2023-03-23,South
SALE04116,PRD0044,Electronics Classic 44,Electronics,201,Jessica Rodriguez,2,889.26,0.2,1422.82,2023-05-08,East
SALE04117,PRD0015,Food Ultra 15,Food,387,Chris Brown,3,537.47,0.09,1467.29,2023-04-24,North
SALE04118,PRD0093,Toys Classic 93,Toys,906,Jessica Smith,1,685.18,0.25,513.88,2023-12-21,South
SALE04119,PRD0106,Electronics Lite 106,Electronics,890,David Jones,1,95.07,0.16,79.86,2023-01-31,West
SALE04120,PRD0124,Home Pro 124,Home,350,Chris Davis,10,822.81,0.1,7405.29,2023-02-23,East
SALE04121,PRD0169,Toys Ultra 169,Toys,797,Emily Smith,6,348.5,0.03,2028.27,2023-12-14,North
SALE04122,PRD0033,Electronics Lite 33,Electronics,205,Amanda Williams,2,453.85,0.25,680.78,2023-04-20,South
SALE04123,PRD0096,Home Ultra 96,Home,394,Jessica Johnson,7,367.92,0.16,2163.37,2023-06-02,North
SALE04124,PRD0116,Toys Plus 116,Toys,332,Sarah Johnson,6,602.78,0.14,3110.34,2023-01-05,West
SALE04125,PRD0124,Home Pro 124,Home,644,David Johnson,6,822.81,0.16,4146.96,2023-03-14,South
SALE04126,PRD0093,Toys Classic 93,Toys,999,David Smith,10,685.18,0.08,6303.66,2023-08-25,South
SALE04127,PRD0020,Clothing Ultra 20,Clothing,774,John Johnson,3,82.23,0.14,212.15,2023-10-17,North
SALE04128,PRD0015,Food Ultra 15,Food,159,David Davis,6,537.47,0.22,2515.36,2023-08-31,South
SALE04129,PRD0010,Food Classic 10,Food,144,Amanda Miller,6,907.9,0.16,4575.82,2023-10-15,North
SALE04130,PRD0187,Electronics Ultra 187,Electronics,568,Matthew Brown,6,76.92,0.22,359.99,2023-07-31,North
SALE04131,PRD0174,Home Ultra 174,Home,820,Amanda Martinez,1,557.04,0.26,412.21,2023-12-08,South
SALE04132,PRD0019,Clothing Ultra 19,Clothing,12,Jessica Jones,9,341.89,0.22,2400.07,2023-02-23,East
SALE04133,PRD0107,Toys Classic 107,Toys,353,David Brown,2,665.02,0.06,1250.24,2023-09-05,East
SALE04134,PRD0179,Food Lite 179,Food,799,David Jones,6,682.16,0.1,3683.66,2023-09-23,West
SALE04135,PRD0069,Books Pro 69,Books,108,David Johnson,9,503.54,0.16,3806.76,2023-09-29,South
SALE04136,PRD0116,Toys Plus 116,Toys,396,Chris Williams,1,602.78,0.26,446.06,2023-05-11,West
SALE04137,PRD0043,Home Ultra 43,Home,649,Michael Martinez,3,773.4,0.19,1879.36,2023-07-29,North
SALE04138,PRD0195,Home Ultra 195,Home,933,Jane Brown,4,589.09,0.0,2356.36,2023-07-25,East
SALE04139,PRD0098,Electronics Max 98,Electronics,449,Emily Brown,9,365.15,0.17,2727.67,2023-08-07,East
SALE04140,PRD0172,Food Plus 172,Food,244,John Williams,8,180.02,0.01,1425.76,2023-02-18,East
SALE04141,PRD0133,Food Max 133,Food,21,Michael Davis,7,10.77,0.08,69.36,2023-08-26,West
SALE04142,PRD0033,Electronics Lite 33,Electronics,446,John Martinez,8,453.85,0.09,3304.03,2023-09-07,South
SALE04143,PRD0094,Books Lite 94,Books,678,Michael Jones,7,454.11,0.24,2415.87,2023-04-30,East
SALE04144,PRD0083,Toys Ultra 83,Toys,352,David Smith,9,331.12,0.07,2771.47,2023-10-26,South
SALE04145,PRD0061,Toys Max 61,Toys,730,Sarah Garcia,7,739.54,0.08,4762.64,2023-07-15,West
SALE04146,PRD0181,Home Ultra 181,Home,371,John Williams,9,503.53,0.02,4441.13,2023-01-08,South
SALE04147,PRD0018,Electronics Lite 18,Electronics,139,David Garcia,1,566.28,0.19,458.69,2023-08-08,South
SALE04148,PRD0178,Toys Classic 178,Toys,650,Amanda Rodriguez,5,560.91,0.27,2047.32,2023-01-12,West
SALE04149,PRD0198,Toys Pro 198,Toys,230,Matthew Johnson,4,391.68,0.17,1300.38,2023-12-06,West
SALE04150,PRD0168,Home Classic 168,Home,619,David Miller,2,685.65,0.24,1042.19,2023-11-23,West
SALE04151,PRD0101,Books Max 101,Books,503,Jessica Jones,2,905.84,0.19,1467.46,2023-05-21,South
SALE04152,PRD0116,Toys Plus 116,Toys,809,Sarah Johnson,8,602.78,0.29,3423.79,2023-12-07,South
SALE04153,PRD0110,Books Ultra 110,Books,570,Jane Jones,5,226.13,0.03,1096.73,2023-02-24,North
SALE04154,PRD0104,Food Plus 104,Food,579,Matthew Smith,2,724.61,0.08,1333.28,2023-05-28,South
SALE04155,PRD0120,Food Ultra 120,Food,39,Sarah Rodriguez,2,443.64,0.14,763.06,2023-07-03,North
SALE04156,PRD0006,Electronics Classic 6,Electronics,26,David Williams,6,914.95,0.22,4281.97,2023-09-14,West
SALE04157,PRD0146,Clothing Plus 146,Clothing,793,Emily Rodriguez,5,621.13,0.08,2857.2,2023-08-15,North
SALE04158,PRD0180,Electronics Lite 180,Electronics,205,Amanda Williams,2,243.89,0.29,346.32,2023-08-16,East
SALE04159,PRD0057,Food Lite 57,Food,656,Michael Brown,5,69.37,0.03,336.44,2023-10-19,South
SALE04160,PRD0003,Food Lite 3,Food,500,Chris Jones,7,553.55,0.02,3797.35,2023-09-13,North
SALE04161,PRD0139,Electronics Lite 139,Electronics,339,Jessica Jones,6,890.61,0.05,5076.48,2023-05-26,West
SALE04162,PRD0013,Toys Classic 13,Toys,86,David Rodriguez,9,851.55,0.1,6897.56,2023-10-19,West
SALE04163,PRD0096,Home Ultra 96,Home,112,Matthew Williams,7,367.92,0.06,2420.91,2023-04-09,West
SALE04164,PRD0102,Toys Lite 102,Toys,20,David Garcia,6,273.56,0.12,1444.4,2023-12-03,North
SALE04165,PRD0032,Clothing Plus 32,Clothing,504,Emily Garcia,10,374.4,0.11,3332.16,2023-05-23,North
SALE04166,PRD0011,Clothing Ultra 11,Clothing,340,Amanda Miller,1,351.61,0.15,298.87,2023-07-27,South
SALE04167,PRD0061,Toys Max 61,Toys,79,Sarah Martinez,10,739.54,0.04,7099.58,2023-10-14,West
SALE04168,PRD0159,Clothing Classic 159,Clothing,338,Chris Davis,9,716.59,0.21,5094.95,2023-07-17,West
SALE04169,PRD0162,Home Pro 162,Home,983,John Davis,10,691.49,0.26,5117.03,2023-03-01,North
SALE04170,PRD0173,Books Classic 173,Books,374,Emily Rodriguez,6,116.92,0.1,631.37,2023-10-21,East
SALE04171,PRD0121,Books Max 121,Books,979,David Miller,7,914.23,0.15,5439.67,2023-06-19,East
SALE04172,PRD0065,Toys Lite 65,Toys,193,Sarah Garcia,2,485.26,0.28,698.77,2023-09-20,East
SALE04173,PRD0102,Toys Lite 102,Toys,575,Emily Rodriguez,5,273.56,0.29,971.14,2023-02-20,South
SALE04174,PRD0011,Clothing Ultra 11,Clothing,803,Sarah Rodriguez,3,351.61,0.14,907.15,2023-09-12,West
SALE04175,PRD0149,Clothing Max 149,Clothing,182,Matthew Garcia,6,597.08,0.28,2579.39,2023-08-29,South
SALE04176,PRD0027,Home Lite 27,Home,358,David Williams,7,20.14,0.26,104.33,2023-07-07,West
SALE04177,PRD0079,Clothing Lite 79,Clothing,702,Amanda Davis,2,697.35,0.21,1101.81,2023-04-06,South
SALE04178,PRD0129,Food Max 129,Food,421,Sarah Brown,3,698.9,0.15,1782.19,2023-06-08,West
SALE04179,PRD0033,Electronics Lite 33,Electronics,82,Jessica Martinez,2,453.85,0.19,735.24,2023-06-11,West
SALE04180,PRD0118,Electronics Lite 118,Electronics,935,Amanda Miller,1,990.65,0.13,861.87,2023-02-22,North
SALE04181,PRD0195,Home Ultra 195,Home,361,Jessica Brown,3,589.09,0.18,1449.16,2023-08-23,South
SALE04182,PRD0148,Toys Pro 148,Toys,563,Matthew Jones,9,610.93,0.04,5278.44,2023-12-30,East
SALE04183,PRD0012,Clothing Max 12,Clothing,640,Sarah Johnson,7,664.96,0.25,3491.04,2023-02-05,South
SALE04184,PRD0069,Books Pro 69,Books,996,Sarah Garcia,1,503.54,0.03,488.43,2023-08-09,North
SALE04185,PRD0099,Toys Max 99,Toys,863,Michael Williams,5,12.84,0.11,57.14,2023-11-16,West
SALE04186,PRD0077,Books Ultra 77,Books,954,Chris Miller,3,929.25,0.01,2759.87,2023-10-16,East
SALE04187,PRD0044,Electronics Classic 44,Electronics,704,Emily Rodriguez,7,889.26,0.04,5975.83,2023-09-08,East
SALE04188,PRD0199,Toys Max 199,Toys,364,John Smith,7,152.82,0.25,802.31,2023-07-12,East
SALE04189,PRD0053,Electronics Max 53,Electronics,651,Emily Rodriguez,3,694.33,0.07,1937.18,2023-11-19,North
SALE04190,PRD0019,Clothing Ultra 19,Clothing,246,Jessica Garcia,1,341.89,0.12,300.86,2023-10-10,East
SALE04191,PRD0175,Food Classic 175,Food,687,Emily Martinez,4,809.08,0.04,3106.87,2023-07-04,North
SALE04192,PRD0152,Electronics Classic 152,Electronics,416,John Miller,5,699.16,0.01,3460.84,2023-05-16,East
SALE04193,PRD0131,Electronics Lite 131,Electronics,4,Emily Rodriguez,7,221.99,0.06,1460.69,2023-08-03,North
SALE04194,PRD0064,Food Lite 64,Food,51,Emily Miller,9,756.46,0.13,5923.08,2023-07-20,South
SALE04195,PRD0131,Electronics Lite 131,Electronics,142,Matthew Johnson,7,221.99,0.25,1165.45,2023-12-22,East
SALE04196,PRD0117,Home Lite 117,Home,877,Emily Johnson,2,760.17,0.12,1337.9,2023-07-07,South
SALE04197,PRD0007,Toys Ultra 7,Toys,584,Michael Jones,2,818.62,0.11,1457.14,2023-01-15,East
SALE04198,PRD0044,Electronics Classic 44,Electronics,213,Jane Smith,3,889.26,0.09,2427.68,2023-12-01,North
SALE04199,PRD0070,Books Plus 70,Books,800,Michael Miller,6,158.5,0.15,808.35,2023-12-06,South
SALE04200,PRD0089,Books Classic 89,Books,182,Matthew Garcia,2,600.78,0.19,973.26,2023-10-15,North
SALE04201,PRD0056,Food Pro 56,Food,730,Sarah Garcia,10,900.75,0.23,6935.78,2023-11-14,South
SALE04202,PRD0046,Electronics Plus 46,Electronics,908,Jessica Brown,7,85.63,0.26,443.56,2023-08-05,West
SALE04203,PRD0041,Food Lite 41,Food,569,Jane Davis,10,505.65,0.12,4449.72,2023-11-07,West
SALE04204,PRD0149,Clothing Max 149,Clothing,812,Sarah Rodriguez,7,597.08,0.2,3343.65,2023-08-30,South
SALE04205,PRD0131,Electronics Lite 131,Electronics,202,David Miller,8,221.99,0.16,1491.77,2023-07-13,North
SALE04206,PRD0037,Toys Max 37,Toys,840,Amanda Smith,9,390.78,0.13,3059.81,2023-07-19,West
SALE04207,PRD0048,Clothing Classic 48,Clothing,226,Jessica Johnson,6,371.11,0.2,1781.33,2023-03-07,West
SALE04208,PRD0101,Books Max 101,Books,803,Sarah Rodriguez,2,905.84,0.23,1394.99,2023-06-07,North
SALE04209,PRD0160,Electronics Max 160,Electronics,690,Michael Brown,7,454.67,0.21,2514.33,2023-08-25,South
SALE04210,PRD0144,Clothing Plus 144,Clothing,908,Jessica Brown,4,253.14,0.0,1012.56,2023-01-16,North
SALE04211,PRD0036,Books Pro 36,Books,816,Jessica Rodriguez,2,639.64,0.17,1061.8,2023-11-22,North
SALE04212,PRD0077,Books Ultra 77,Books,673,Sarah Miller,7,929.25,0.25,4878.56,2023-03-12,East
SALE04213,PRD0090,Electronics Ultra 90,Electronics,922,Jane Williams,1,900.22,0.13,783.19,2023-01-16,North
SALE04214,PRD0077,Books Ultra 77,Books,738,Sarah Smith,5,929.25,0.19,3763.46,2024-01-01,West
SALE04215,PRD0009,Food Lite 9,Food,968,David Rodriguez,8,177.47,0.18,1164.2,2023-02-02,East
SALE04216,PRD0156,Home Classic 156,Home,710,Jessica Garcia,1,790.81,0.14,680.1,2023-03-12,North
SALE04217,PRD0137,Electronics Pro 137,Electronics,646,Michael Martinez,8,644.14,0.15,4380.15,2023-11-26,South
SALE04218,PRD0018,Electronics Lite 18,Electronics,269,Emily Williams,1,566.28,0.15,481.34,2023-10-31,South
SALE04219,PRD0077,Books Ultra 77,Books,136,Sarah Brown,1,929.25,0.06,873.5,2023-06-23,North
SALE04220,PRD0077,Books Ultra 77,Books,442,Michael Johnson,10,929.25,0.05,8827.88,2023-07-13,West
SALE04221,PRD0087,Books Pro 87,Books,850,Chris Johnson,9,445.38,0.02,3928.25,2023-03-08,West
SALE04222,PRD0044,Electronics Classic 44,Electronics,256,Matthew Miller,1,889.26,0.3,622.48,2023-07-03,South
SALE04223,PRD0162,Home Pro 162,Home,164,Matthew Martinez,1,691.49,0.06,650.0,2023-06-30,East
SALE04224,PRD0005,Electronics Lite 5,Electronics,275,Michael Miller,8,238.32,0.03,1849.36,2023-03-14,South
SALE04225,PRD0026,Clothing Lite 26,Clothing,622,Jane Garcia,10,550.24,0.13,4787.09,2023-06-25,West
SALE04226,PRD0043,Home Ultra 43,Home,744,John Miller,10,773.4,0.28,5568.48,2023-07-19,East
SALE04227,PRD0044,Electronics Classic 44,Electronics,980,Sarah Davis,6,889.26,0.01,5282.2,2023-08-08,South
SALE04228,PRD0145,Home Plus 145,Home,39,Sarah Rodriguez,9,40.84,0.28,264.64,2023-06-26,North
SALE04229,PRD0186,Home Plus 186,Home,236,Jane Miller,7,554.0,0.1,3490.2,2023-09-09,North
SALE04230,PRD0012,Clothing Max 12,Clothing,292,David Williams,10,664.96,0.09,6051.14,2023-12-21,West
SALE04231,PRD0178,Toys Classic 178,Toys,582,Jane Jones,8,560.91,0.19,3634.7,2023-03-22,South
SALE04232,PRD0077,Books Ultra 77,Books,690,Michael Brown,2,929.25,0.27,1356.7,2023-08-06,West
SALE04233,PRD0184,Home Max 184,Home,948,Emily Rodriguez,6,95.62,0.15,487.66,2023-10-19,South
SALE04234,PRD0161,Electronics Plus 161,Electronics,830,Sarah Williams,8,498.33,0.01,3946.77,2023-06-18,South
SALE04235,PRD0107,Toys Classic 107,Toys,902,Amanda Miller,1,665.02,0.17,551.97,2023-10-15,West
SALE04236,PRD0023,Toys Plus 23,Toys,478,Sarah Johnson,1,225.74,0.03,218.97,2023-03-25,North
SALE04237,PRD0196,Books Classic 196,Books,510,Matthew Smith,2,690.98,0.06,1299.04,2023-04-23,North
SALE04238,PRD0136,Food Lite 136,Food,328,Chris Johnson,7,914.33,0.21,5056.24,2023-02-12,South
SALE04239,PRD0052,Books Lite 52,Books,133,John Williams,7,840.24,0.07,5469.96,2023-06-21,West
SALE04240,PRD0085,Books Classic 85,Books,470,Matthew Johnson,10,577.16,0.07,5367.59,2023-04-17,South
SALE04241,PRD0165,Food Classic 165,Food,297,Sarah Williams,6,218.11,0.2,1046.93,2023-04-23,South
SALE04242,PRD0065,Toys Lite 65,Toys,707,Sarah Smith,8,485.26,0.03,3765.62,2023-10-02,West
SALE04243,PRD0136,Food Lite 136,Food,907,Michael Rodriguez,10,914.33,0.19,7406.07,2023-04-14,East
SALE04244,PRD0081,Clothing Max 81,Clothing,969,Amanda Miller,2,346.05,0.0,692.1,2023-08-30,West
SALE04245,PRD0125,Food Pro 125,Food,322,Jessica Smith,2,128.95,0.2,206.32,2023-09-28,North
SALE04246,PRD0053,Electronics Max 53,Electronics,390,Jane Smith,8,694.33,0.28,3999.34,2023-09-07,East
SALE04247,PRD0067,Home Ultra 67,Home,214,Chris Davis,3,787.94,0.28,1701.95,2023-04-25,South
SALE04248,PRD0178,Toys Classic 178,Toys,576,Sarah Smith,7,560.91,0.03,3808.58,2023-05-21,East
SALE04249,PRD0112,Books Pro 112,Books,51,Emily Miller,7,820.78,0.09,5228.37,2023-12-13,North
SALE04250,PRD0069,Books Pro 69,Books,431,Amanda Jones,4,503.54,0.14,1732.18,2023-10-07,West
SALE04251,PRD0190,Clothing Lite 190,Clothing,315,Amanda Garcia,4,773.2,0.11,2752.59,2023-07-05,North
SALE04252,PRD0090,Electronics Ultra 90,Electronics,689,Jane Brown,9,900.22,0.12,7129.74,2023-01-27,East
SALE04253,PRD0011,Clothing Ultra 11,Clothing,649,Michael Martinez,7,351.61,0.13,2141.3,2023-05-14,East
SALE04254,PRD0074,Food Ultra 74,Food,296,David Smith,4,895.19,0.08,3294.3,2023-04-02,West
SALE04255,PRD0165,Food Classic 165,Food,962,Jessica Miller,2,218.11,0.09,396.96,2023-03-25,North
SALE04256,PRD0176,Clothing Pro 176,Clothing,438,Emily Johnson,8,203.64,0.24,1238.13,2023-09-10,West
SALE04257,PRD0127,Food Pro 127,Food,915,John Johnson,1,354.99,0.15,301.74,2023-03-05,West
SALE04258,PRD0018,Electronics Lite 18,Electronics,652,Amanda Davis,1,566.28,0.08,520.98,2023-09-22,West
SALE04259,PRD0142,Home Pro 142,Home,629,Sarah Williams,3,401.83,0.07,1121.11,2023-12-17,South
SALE04260,PRD0182,Books Lite 182,Books,461,John Williams,5,179.34,0.01,887.73,2023-09-03,South
SALE04261,PRD0118,Electronics Lite 118,Electronics,249,David Miller,3,990.65,0.13,2585.6,2023-07-16,West
SALE04262,PRD0058,Books Plus 58,Books,151,Amanda Garcia,5,228.09,0.3,798.31,2023-07-31,North
SALE04263,PRD0194,Clothing Pro 194,Clothing,259,Amanda Rodriguez,7,605.74,0.17,3519.35,2023-06-16,North
SALE04264,PRD0076,Books Ultra 76,Books,352,David Smith,5,934.21,0.21,3690.13,2023-05-25,South
SALE04265,PRD0151,Food Pro 151,Food,472,Michael Davis,8,151.56,0.03,1176.11,2023-08-18,North
SALE04266,PRD0002,Food Ultra 2,Food,750,David Williams,1,343.28,0.14,295.22,2023-12-14,West
SALE04267,PRD0195,Home Ultra 195,Home,663,Chris Jones,7,589.09,0.17,3422.61,2023-09-22,North
SALE04268,PRD0036,Books Pro 36,Books,212,Emily Brown,9,639.64,0.21,4547.84,2023-12-01,North
SALE04269,PRD0152,Electronics Classic 152,Electronics,694,Sarah Miller,2,699.16,0.1,1258.49,2023-12-17,East
SALE04270,PRD0130,Food Classic 130,Food,839,David Martinez,5,993.32,0.06,4668.6,2023-03-14,South
SALE04271,PRD0088,Books Pro 88,Books,870,David Smith,4,894.62,0.06,3363.77,2023-05-12,East
SALE04272,PRD0011,Clothing Ultra 11,Clothing,951,Chris Johnson,4,351.61,0.29,998.57,2023-05-06,South
SALE04273,PRD0038,Clothing Classic 38,Clothing,453,Amanda Williams,1,857.99,0.22,669.23,2023-04-04,West
SALE04274,PRD0020,Clothing Ultra 20,Clothing,45,Matthew Johnson,9,82.23,0.25,555.05,2023-12-11,North
SALE04275,PRD0084,Toys Plus 84,Toys,794,Jane Jones,2,307.35,0.2,491.76,2023-09-13,North
SALE04276,PRD0127,Food Pro 127,Food,65,David Johnson,7,354.99,0.19,2012.79,2023-09-24,West
